x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
14,0,2005,13,2
18,23,12,17,6
20,1,7,4,5
21,1,85761,17496,14
38,5,5,4,0
39,5,15,7,4
39,9,30232333,1101203,331110
40,10,333110120,2,9
41,2,0,233311012,32
42,10,0,232333110,1210
43,3,23233311,1231,88082
43,9,2,0,333110121
44,3,2,3023233,31101300
45,6,47403,19335,17
45,7,14640,13,3
45,8,79,14,5
45,9,3,2,30232333
46,7,82,12,9
46,9,3,2,0
48,5,23233311,10110,78182
48,5,10,18,1
48,6,31110103,493349,61283
48,9,2,1,30232333
49,5,3,0,23233311
49,5,14,1,1
49,6,0,233311101,11
49,7,87922,20114,11
49,8,10339,15,1
50,5,3,2,0
50,6,2,3023233,31110112
51,11,11,3,1
71,25,23,1,1
79,43,28,2,1
87,31,1405,21,11
88,34,1,0,323330311
89,36,216,57,25
91,35,323330311,110,139
91,37,747789,39963,28
91,40,10409,21,3
94,35,1,302323330,311120
94,36,0,330311113,137233
95,35,24,25,6
95,36,9,3,2
98,37,22,3,0
