x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
2,117,5,0,323323120
3,117,2,2,0
11,112,8,3,1
15,110,9,1,1
16,110,8221,6,2
17,111,7,1,7
19,111,595269,272393,6
22,112,0,232332312,133
23,112,3,0,332312020
24,112,11,4,3
24,112,60,9,17
24,113,9,5,30232332
24,114,332312013,0,7
25,113,21,5,0
25,114,30232332,3120131,181447
44,100,64782,48758,11
64,122,0,233231232,2
69,125,1,0,23233231
69,126,2,3023233,23123203
74,127,30232332,3122003,199190
76,70,16,3,0
76,71,5,0,323323200
77,77,5,302323323,200113
78,70,2,1,7
79,70,8,25,15
83,94,332313112,1,8
84,126,88,3,0
85,93,30232332,3131122,203070
86,93,908,57,12
87,93,262136,198607,5
89,53,7,3,2
89,80,8204,9,6
89,115,13,1,1
90,81,194834,109114,8
91,98,9,0,332313113
91,98,14,1,1
91,99,0,232332313,1123
91,115,8,0,9
92,50,332320013,3,1
92,98,87078,8,7
93,55,261240,53890,12
93,115,306345,210676,9
95,98,3,2,0
95,99,7,2,2
96,98,148871,14144,10
96,99,3633,5,4
97,100,0,323131301,183365
97,101,5,1,30232332
98,96,2,0,323323133
98,97,0,323133123,353612
98,98,30232332,3131333,218005
98,98,323323133,122,997
98,100,4,302323323,131310
98,100,4,2,0
98,101,7,9,2
98,102,28,3,0
99,96,1,1,0
99,97,1,302323323,133130
99,98,0,232332313,2000
99,99,332313133,2,9
99,100,2,0,323323131
99,100,8,3,3
99,101,96,8,7
99,104,19,18,6
99,105,1,0,23233231
99,105,10,4,0
99,106,1,3023233,23131011
99,107,1,0,332312333
99,108,0,232332312,3322
100,96,30232332,3133231,87021
100,97,6370,9,9
100,98,0,233231330,12
100,98,8,3,3
100,99,23133010,287833,103425
100,100,1,0,332313222
100,100,26,3,0
100,101,8,5,5
100,102,7,5,0
100,103,199696,6,2
100,104,7,0,323323131
100,105,323,221,12
100,105,8,302323323,131033
100,106,11,3,2
100,107,20917,9,1
100,108,7,5,3
101,96,0,232332313,3301
101,97,5,2,9
101,98,2,3023233,23133021
101,98,7,20,3
101,99,23233231,33011,16440
101,100,1,1,30232332
101,100,9,1,1
101,101,81317,8,35
101,102,9,8,3
101,103,20118,44279,10
101,103,23131203,326460,67019
101,104,6,2,0
101,105,302927,143412,11
101,106,138515,9,13
101,127,5,16,3
102,98,8,2,2
102,98,183833,39006,11
102,99,4,0,23233231
102,100,64,12,1
102,100,41202,23631,11
102,102,642,666,8
102,103,7,3023233,23131212
102,107,1104,25622,11
102,108,25,36,1
103,95,1,1,30232332
103,95,11,3,0
103,96,2,0,332313330
103,97,332313323,0,2
103,99,2,1,0
103,103,23233231,31210,91935
103,105,0,323131032,353758
103,107,23233231,31003,9105
103,110,332312331,2,5
104,96,167,893,7
104,100,100813,10,5
104,101,323323131,300,741
104,102,602446,153166,6
104,103,0,233231312,11
104,103,7,0,23233231
104,104,7,5,8
104,106,323323131,31,129
104,107,0,233231310,10
104,108,5,2,0
104,108,23131002,293377,207492
104,109,1,1,30232332
104,110,30232332,3123321,399224
105,98,58781,17,9
105,99,8,13,7
105,100,1,0,23233232
105,100,8,10,10
105,101,0,233232000,20
105,102,23200011,10217,9859
105,103,11,7,3
105,103,636257,10,1
105,105,9,8,3
105,105,205266,135573,9
105,106,7973,7,15
105,107,9,6,3
105,126,10,10,6
105,127,103004,8,76
106,100,5,4,0
106,101,1,3023233,23200022
106,102,23233232,13,10255
106,103,29,9,8
106,103,93257,18551,7
106,127,30232332,3122211,137913
109,117,16,9,0
111,127,5,4,30232332
111,127,12,2,2
112,122,0,323123230,271837
112,124,221560,132021,7
112,125,228066,9,5
112,125,655,155,10
112,127,35,8,0
113,121,6,302323323,123231
113,122,323323123,223,184
114,121,7,0,323323123
115,118,1,3,3
115,127,1,3023233,23122302
115,127,1,1,0
117,127,4,0,23233231
120,45,1,0,332320021
121,116,3133,11,4
121,117,7,1,1
123,50,0,232332320,203
123,100,323323200,111,484
124,50,30232332,3200200,213909
124,100,0,323200112,179511
