x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,0,482,10,3
0,8,2,0,23301311
0,11,31120101,508570,22224
0,18,2,1,0
0,23,39,21,1
0,70,90295,57676,9
0,71,635,649,6
0,77,6514,21,5
0,78,2,2,2
0,80,2,0,10003003
0,80,674,238,33
0,81,30233010,30023,15525
0,82,16,1,1
0,89,55,3,1
0,95,41910,13322,41
0,127,3,3,0
1,14,5667,40,2
1,18,42,2,1
1,19,3,2,30233013
1,45,16,2,2
1,46,0,301221210,13
1,47,22120020,360567,18745
1,53,30233011,303223,159691
1,78,3,9,5
1,79,1,302330100,120011
1,80,16,3,1
1,80,330100113,13,500
1,81,6,1,30233010
1,82,24435,1795,26
1,83,4458,63,3
1,88,942,484,29
1,126,219,422,8
2,7,0,131133313,351735
2,45,46,1,1
2,47,23301221,20021,64286
2,52,38,8,7
2,64,1,302330110,132033
2,78,20296,10413,22
2,79,1,0,330100120
2,80,86,11,1
2,80,0,100113102,11759
2,93,30233003,3033322,119072
2,93,2,0,3310001
2,120,1,0,333302003
2,122,30232333,3020022,243148
3,42,158481,205014,12
3,46,11191,13,1
3,64,1,0,330110132
3,81,1,1,0
3,83,3,7,5
3,84,3331310,0,4
3,87,2,3,0
3,89,8480,9,4
3,91,32,1,1
3,93,0,233003303,3323
3,93,1,1,30233003
3,122,0,232333302,23
3,123,333302002,1,0
3,127,61347,13,23
4,7,1,302330131,133333
4,10,367267,11400,26
4,12,1,1,0
4,17,28750,5595,47
4,21,57682,14855,21
4,40,22815,20547,11
4,44,753,618,8
4,79,66352,31042,31
4,80,4814,12,3
4,81,7353,47,1
4,82,0,233010012,2001
4,83,10012032,0,6
4,84,3129,52,1
4,87,1,1,0
4,88,1,1,30233003
4,118,33020120,592353,32988
5,7,1,0,330131200
5,13,26,23,1
5,27,11183,19,1
5,33,0,233012323,1233
5,37,0,301230111,12
5,80,131233,16511,7125
5,80,3,1,4
5,81,4162,12113,48
5,82,1,0,10012200
5,83,30233010,122000,61466
5,92,2,3023300,33102101
5,93,33101232,230123,10930
5,94,13,38,3
5,125,10,21,1
6,7,3,1,0
6,10,330131132,322,575
6,12,15,1,1
6,80,1,3023301,132302
6,81,23301001,32102,36582
6,82,9,2,2
6,83,1,1,30233010
6,89,0,233003331,3111
6,90,30233003,3313101,116892
6,92,1,0,23300331
6,93,23300331,1322,67766
6,93,0,300331020,10
6,94,11894,45,1
6,112,23233330,20121,78797
6,122,4,31,2
6,123,17,3,0
6,125,4,1,30232333
6,126,0,2,2
6,127,4,2,0
7,5,185,463,10
7,7,5,1,1
7,36,2,0,23301230
7,37,1,3023301,23011121
7,40,12220020,0,4
7,80,1,0,23301001
7,81,0,301001321,21
7,82,17,3,1
7,83,1,1,0
7,84,40313,7917,40
8,0,1,0,330132031
8,4,330132030,331,975
8,5,27232,9064,41
8,39,14,10,1
8,40,1,1,0
8,60,330110301,132,935
8,89,1,0,3332220
9,38,2,2,0
9,39,6863,47,1
9,40,30233012,2202000,298355
9,40,8,1,1
9,80,1,0,330100303
9,81,0,100303230,4822
9,82,51,1,1
9,83,1,1,0
9,84,23301000,2112,20942
10,0,2,1,1
10,5,30,3,1
10,5,0,132030333,366310
