x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,42,1,302332020,302330
0,87,330321330,100,280
0,90,21,1,1
1,37,11385,13,2
1,64,30836,16,44
1,65,23,6,3
1,70,2,0,32201002
1,86,0,321330101,101685
2,77,1,0,330322001
3,55,23303220,13301,91096
3,74,32200223,3,4
3,83,330322000,213,247
4,89,27988,23,1
5,8,1,0,202103102
5,76,3,1,30233032
6,69,18,1,0
9,67,52239,98864,15
9,69,18,2,1
9,88,1,0,330321330
9,89,1,302330321,330103
10,87,2,2,0
12,78,6,4,2
12,79,2,1,0
13,63,15,1,1
13,77,23,4,3
15,2,9,9,2
15,90,14,2,1
16,2,18268,11094,14
16,3,3394,16,1
16,91,1,3,3
17,90,5111,18,1
18,10,2,1,0
18,85,1,0,5
19,15,2,0,23320210
20,1,202110111,1,0
20,32,0,21000311,27894
21,28,1,302332021,1010
23,9,34,3,1
23,81,0,303220202,22
23,87,30404,15595,11
24,78,1,1,0
26,81,1,3023303,22020303
26,85,32133110,3,2
32,5,1,1,30233202
32,24,1,1,0
32,25,1,0,332021001
32,77,18,1,1
32,81,1,0,23303220
33,78,10,1,1
34,2,2,1,0
34,14,2,1,0
34,25,7,8,1
34,68,1774,16,2
34,79,589,581,25
35,24,17,3,1
35,67,6,5,0
36,5,47,1,1
36,82,331242,16,1
37,1,1,3023320,21103101
37,2,23261,14,12
37,5,38,15,4
37,20,17,1,1
37,79,65388,114205,18
38,18,10763,13,6
40,8,79105,11600,15
40,71,1,302330322,22111
41,4,23320211,3013,25643
41,19,332021033,121,409
42,12,13,2,1
42,18,0,21033211,88021
42,27,3562,15,1
43,17,1,302332021,33213
44,17,1,0,332021033
45,7,21103011,134580,10536
47,22,427327,11689,12
48,0,13,3,1
49,15,7,1,1
49,23,65,933,26
50,0,24,8,2
50,1,4,0,23320212
50,2,0,320212302,30
50,80,0,322022023,46166
51,1,3,2,0
51,18,19,20,10
51,19,13,3,1
51,72,7,4,3
52,15,8,2,1
52,20,2,1,0
52,34,78,14,8
53,8,41517,14,1
53,8,30035,49457,14
53,36,20,1,1
53,74,1,1,0
53,75,1,0,330322022
53,82,330322022,21,675
54,34,5462,19,1
55,34,37014,20239,14
55,79,0,303221313,21
56,18,16970,16,4
57,6,23320212,30223,99378
57,18,50483,10044,19
57,22,1,1,30233202
57,26,21122122,219920,11730
57,79,1,3023303,22132000
58,8,21230222,147045,11527
59,13,16,5,3
59,25,23320211,22211,26903
59,76,911,145,10
59,81,23303221,31300,912
60,25,0,320211223,0
61,5,2,3023320,21230231
61,10,234276,19239,16
61,21,21,1,1
61,22,1,0,23320212
61,76,8250,9892,16
61,84,59894,14,1
61,85,26,11,30
62,21,19,3,2
62,22,21222023,218099,23131
62,22,1,1,0
62,28,1,0,23320211
62,78,1,0,23303221
63,22,0,320212222,3
63,22,17348,15,7
63,30,1,3023320,21122302
64,11,0,3,3
65,0,0,21230331,181577
65,22,1,3023320,21222220
65,22,935,633,20
65,23,23320212,22032,58699
65,44,9380,126,1
66,22,332021223,131,933
66,22,1,0,332021223
66,23,246726,11326,15
67,22,0,21223132,510609
67,80,19,3,0
68,22,5,302332021,223133
68,22,2,1,0
68,30,5,2,0
69,14,7125,17,11
69,30,15,3,1
69,82,9,2,1
70,26,13,1,1
70,42,1,0,7
70,78,11832,20,1
70,81,17,3,1
71,3,0,0,5
72,6,9186,15,4
72,44,0,233202112,303
73,18,202122332,1,5
73,37,18795,23,7
73,43,1,0,202112032
74,41,3,1,30233202
74,83,330322132,323,420
74,84,95277,23486,14
75,37,713,204,10
75,49,547858,23057,15
76,71,323972,49790,14
76,73,6966,18,2
77,37,146238,125969,15
77,73,0,3,4
78,9,3,3,30233202
78,14,1,0,202123002
78,15,0,233202123,22
78,67,2,1,30233032
