x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,52,1,0,323323202
0,54,11,4,0
0,55,3,0,23233232
1,53,5,5,3
1,53,7,14,3
1,55,324,957,8
1,56,10,1,1
2,54,323323202,223,288
2,55,213802,21045,15
2,56,8,1,1
3,33,2,1,0
4,56,4639,13,1
5,0,201521,8,9
6,0,4,16,1
6,6,332320332,0,1
10,2,3,3023233,23210011
11,30,12,22,8
12,9,30232332,3203321,107335
12,28,23233232,3201,36953
12,28,0,233232032,2
14,30,45,12,7
15,30,79120,5,1
16,0,3,0,23233232
16,11,0,232332320,3322
25,93,10,5,2
25,93,247029,7,35
26,94,21,7,0
27,93,6,12,3
27,97,1,0,23233232
28,65,0,323202230,32115
30,75,332320231,2,5
34,21,14,56,4
34,22,4,3,0
34,82,3,5,0
35,21,6821,11,2
35,22,2,8,2
36,22,1,0,323323210
36,22,8,1,2
36,24,169918,105388,8
36,25,702,250,7
36,82,337378,256715,6
37,22,354987,161329,9
37,126,314,610,12
37,126,0,323202011,155836
38,126,216169,27114,15
39,123,2,302323323,202012
39,123,6,0,323323202
40,27,323323210,33,383
40,89,4364,8,8
40,120,9,4,0
41,27,0,323210100,194792
43,22,332321012,1,6
43,28,2,302323323,210101
47,30,31,6,4
47,31,1,1,0
47,120,3,1,8
48,119,313,2,2
49,25,0,232332321,123
49,31,18,1,1
50,25,12,7,30232332
50,26,1,0,332321013
50,27,30232332,3210122,271128
55,32,134030,5,3
62,96,332320210,0,9
63,119,8672,46,30
93,44,0,232332320,2320
94,44,3,0,332320232
94,45,30232332,3202313,413570
95,44,25,6,0
95,45,24,5,30232332
