x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,3,2,2,0
0,7,26,7,5
0,8,113302330,12022,80078
0,32,0,231200321,39515
0,37,0,302311120,20
0,60,7,6,3
0,102,1,0,231313320
0,110,231313313,3,7
0,125,11537,20,1
0,126,17,2,2
1,0,330233101,311,916
1,1,194077,22748,37
1,2,31133023,3013322,23614
1,4,2,4,1
1,79,1,1,0
1,81,2,0,23323132
2,0,0,233102220,16312
2,2,0,133023302,13
2,3,23301332,1,3
2,4,28,6,2
2,10,27197,23113,20
2,25,0,133023120,2101
2,32,2,311330231,200330
2,37,1,1,0
2,64,16,6,2
2,64,14,3,1
2,65,1,3023323,13211021
2,106,0,233231313,3201
3,0,1,1,0
3,1,3,311330233,102223
3,2,2,1,0
3,3,1,0,23302100
3,4,3,8,6
3,5,6614,65,24
3,24,1,1,0
3,25,1,0,23120210
4,36,11846,62,1
4,37,62,1,1
4,64,19135,15,17
4,64,27214,5501,17
4,65,2,0,23323132
4,67,0,323132110,20
4,68,23323132,11012,31323
4,110,30233231,3133200,114734
5,0,1,2,1
5,1,3,0,330233102
5,2,25,2,1
5,3,1,1,31133023
5,4,111034,33854,21
5,18,1,311330231,313313
5,19,0,231313003,24540
5,24,45,3,1
5,25,9,4,31133023
5,28,31133023,1202100,12729
5,29,23120203,3,2
5,37,25,4,4
5,49,11,3113302,31110133
5,54,20,3,2
5,64,53,668,21
5,65,2,1,0
6,0,9794,43,3
6,1,24,2,2
6,2,53,2,0
6,3,1,0,330233023
6,4,330233023,130,76
6,11,113302313,32232,70664
6,13,23132301,1,1
6,19,77,1,1
6,23,1,0,330231321
6,37,7,5,0
6,51,1,0,113302311
6,64,6,0,332313211
7,0,0,0,7
7,2,4,2,1
7,4,0,233023132,171950
7,6,33022120,11395,1162
7,11,0,302313332,2
7,12,31332102,9143,781
7,23,1,1,0
7,25,1446,89,1
7,29,28,43,1
7,47,35,2,2
7,48,31,1,1
8,0,23311230,0,3
8,1,92207,131943,17
8,8,90,45,10
8,8,17621,92994,26
8,9,502,189,20
8,10,40,1,1
8,11,1,1,0
8,12,2,3113302,32133311
8,13,0,133023133,13
8,23,4,4,1
9,37,1,0,330231200
9,65,332313211,133,505
10,0,31133023,3112302,17464
10,3,37,1,1
10,4,1,311330233,23233
10,7,113302330,22121,49074
10,8,4840,634,1
10,9,43223,7867,27
10,10,16991,40,12
10,11,225,5,2
10,12,1,0,113302321
10,13,1,0,23133011
10,14,31133023,1323112,47806
10,51,1,1,0
10,65,0,313211200,159383
10,79,16,5,1
11,0,33113002,76312,98429
11,2,28,2,1
11,3,1,1,31133023
11,4,17327,2529,35
11,5,5649,42,7
11,6,32,2,2
11,7,28,6,2
11,8,0,302330223,10
11,9,150461,17938,48
11,10,3108,40,2
11,11,0,232301120,130351
11,13,59725,11760,20
11,14,29,26,1
11,15,6,3,0
11,68,3,302332313,211202
11,79,17,2,2
12,0,113302331,13003,64060
12,2,35,35,20
12,3,3,1,0
12,5,6,2,6
12,10,7,0,4
12,11,1,311330232,301121
12,12,330232301,112,346
12,14,15533,29,1
12,15,22,1,1
12,16,2,2,31133023
12,20,237,68,6
13,0,1,0,113302331
13,1,0,302331130,11
13,3,14657,46,1
13,4,0,133023303,223
13,5,23303013,3,0
13,6,63347,18826,26
13,7,8046,33,2
13,8,1,0,113302330
13,11,5,1,1
13,12,1,0,330232301
14,44,330231111,13,404
14,60,1,0,6
14,78,591021,23914,16
14,78,332313203,332,899
14,79,21420,17,2
14,86,0,323131332,30
15,0,8,4,0
15,1,8,3113302,33113012
15,2,33032023,30643,18354
15,3,95048,12533,53
15,4,2,0,23303110
15,5,31133023,3030201,9442
15,7,809,640,20
15,8,1,3113302,33023000
15,8,2,1,0
15,9,23233221,1,6
15,11,56,1,1
15,12,2,1,0
15,36,5,1,1
15,60,238875,70008,18
15,61,3948,16,1
15,62,2,1,0
15,72,4,302332313,210020
15,78,0,313203333,288969
15,79,66,412,17
16,1,3,0,330301022
16,2,1,1,0
16,3,1,0,30032230
16,5,409156,108685,22
16,6,4,311330300,322131
16,7,0,300322113,55733
16,8,330300320,231,723
16,9,7,5,3
16,10,2664,82,1
16,58,30233231,3221113,469968
16,65,6,5,2
16,72,5,3023323,13221002
16,77,9,0,9
16,78,16,13,3
16,78,3198,15,1
16,81,5,2,0
17,3,5,3,31133030
17,4,30032222,3,6
17,11,9,7,1
17,12,3,1,0
17,65,23,1,1
18,1,15,2,0
18,4,31133030,322230,245174
18,9,8086,616,17
18,12,53,63,1
18,13,1,311330300,232323
18,14,330300232,212,558
18,15,1252,243,45
18,16,10423,65,19
18,17,0,133030013,1030
18,18,30012323,3,3
18,22,30,1,1
18,31,35,9,0
19,45,8,6,6
19,51,0,233113300,90184
19,53,330233113,233,181
19,65,8278,17,6
20,4,0,133030032,2231
20,14,0,300232302,11873
20,16,540,660,41
20,17,5,0,30013110
20,18,31133030,131013,168489
20,19,3142,663,40
20,21,6,2,3
20,22,9964,53,29
20,41,36,60,35
21,1,31133030,2010202,4584
21,2,330313,16788,3640
21,3,12332,9410,39
21,4,91,29,16
21,5,48,15,5
21,6,26,1,1
21,16,1,0,330300233
21,19,106,45,3
21,20,3,1,31133030
21,104,1,1,30233231
22,6,6903,27,5
22,8,5,0,330300322
22,18,58431,30749,22
22,19,13,30,1
22,20,5,2,0
22,29,51,4,4
22,39,6061,28,35
23,3,113303010,20021,35950
23,7,9,0,8
23,11,30030103,2,8
23,20,12034,48,14
23,31,1,9,3
23,83,6,6,4
23,84,5613,21,2
23,91,16,2,2
24,79,303883,74076,11
25,0,0,133030201,211
25,4,46121,33,20
25,8,8,4,0
25,8,8,1,1
25,29,1195,31,42
25,33,119299,27177,25
25,59,3,0,231322112
25,60,0,233231322,1120
25,74,0,323132203,33
25,77,231322030,0,2
25,118,13123310,321246,11518
26,29,1,4,3
26,33,330233131,30,162
26,50,7,311330233,113301
26,73,20,4,2
26,74,3,0,23323132
27,5,75576,52101,34
27,6,3,0,113303010
