x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,0,617,650,13
0,4,1,3131112,33120111
0,5,0,112331201,2
0,111,15,70,11
0,112,21,46,14
0,113,25,10,0
0,119,10,8,0
0,120,8,0,103322333
0,125,6,6,6
1,26,111222103,21,293
1,28,131112220,33010,24748
1,30,9,3,31311122
1,31,0,311122203,2221
1,32,122202021,2,5
1,33,62499,17041,13
1,35,1,1,0
1,38,1,1,0
1,41,7,0,111222003
1,42,0,222003303,68107
1,49,175,18,10
1,59,22,61,20
1,75,31311121,3300302,154428
1,81,13,0,103330230
1,82,31311103,3302233,210042
1,83,0,33302211,138697
1,85,870,394,17
1,89,1,313111033,301122
1,94,33301000,118495,19428
1,120,13,79,17
1,125,103322332,3,3
2,0,225497,184689,14
2,2,14838,15,1
2,7,131112331,20033,53307
2,18,94526,40589,4
2,19,276817,6,55
2,20,31311122,2112033,151577
2,28,0,112220333,2
2,29,22033002,30145,15834
2,30,3,3,0
2,31,2,0,122203223
2,32,31311122,2020311,348763
2,34,4,5,2
2,38,5,2,1
2,42,4,313111222,3310
2,44,297,849,17
2,48,46472,10329,18
2,49,9,3,6
2,50,3,0,111213320
2,76,121330030,1,5
2,79,64,13,0
2,81,51,6,31311103
2,82,0,311103330,2300
2,83,3,313111033,302212
2,84,111033302,210,526
2,87,4815,41,2
2,88,17,72,13
2,91,26,7,3
2,92,24,11,0
2,93,131110333,1001,60310
2,96,84,40,0
2,100,29,0,103323331
2,105,22,40,2
2,106,42,2,1
2,107,33233130,139785,36365
3,5,2,0,131112331
3,8,1,313111233,113102
3,18,22112300,44187,10489
3,20,2,0,122211220
3,21,0,311122211,2122
3,22,122210333,3,3
3,28,1,1,0
3,29,1,3131112,22100113
3,30,388695,4,3
3,31,13,1,1
3,32,6,5,31311122
3,33,0,311122202,312
3,34,309,16,1
3,36,0,222012330,65650
3,38,552,85,12
3,39,3,1,1
3,46,16,86,31
3,47,18,7,0
3,48,31311121,3320122,24293
3,50,4,3,0
3,50,8,1,6
3,57,9,24,24
3,70,111213302,210,448
3,71,2277,17,1
3,84,8,0,111033302
3,88,5,1,0
3,89,7,2,0
3,91,898,367,16
3,92,39,4,1
3,94,0,110333010,2
3,95,17,137,42
3,105,158735,30863,17
3,106,35534,18,91
3,107,7,3131110,33233133
3,108,131110332,33131,47470
3,126,31311103,3223330,30743
4,4,14,2,0
4,8,21,0,111233113
4,13,19,49,20
4,20,1,1,31311122
4,27,0,222103032,267941
4,28,4,9,2
4,29,2,0,131112221
4,30,36100,77562,3
4,31,89,11,9
4,32,1,1,0
4,33,2,0,122202031
4,34,5,3,2
4,35,3,3,2
4,36,1,313111222,13001
4,37,111222012,313,336
4,38,65359,28069,16
4,39,39404,3,1
4,46,35567,15,30
4,47,15,33,15
4,48,0,311121332,200
4,49,121332012,0,6
4,50,15,38,16
4,65,11,0,111213302
5,71,22385,6464,10
5,75,0,311121330,310
5,86,140524,37263,20
5,89,8,3,9
5,90,5,0,111033301
5,91,218984,35098,20
5,92,42340,18,38
5,93,11,0,131110333
5,94,8,3131110,33301003
5,95,54,16,8
5,97,1,1,31311103
5,102,0,311103323,3312
5,103,111033233,221,507
5,106,966,556,27
5,107,14,0,131110332
5,108,0,110332331,32
5,113,233,865,19
5,114,19414,18,29
5,117,0,110332300,21
5,118,131110332,30020,28553
5,119,80,16,16
5,124,0,311103322,3331
6,0,54,14,19
6,13,55938,14503,19
6,14,2,1,31311123
6,15,0,311123332,233
6,17,2,0,111223332
6,18,37268,13806,29
6,19,70091,11,2
6,22,5,2,31311122
6,27,3,1,1
6,28,0,112223333,23
6,29,22323323,172920,268532
6,30,11,2,0
6,31,1,0,122232302
6,33,176196,5,24
6,34,9,0,122220213
6,35,31311122,2202120,39005
6,36,4,1,1
6,37,1,1,0
6,45,0,112221123,2
6,65,6800,14,1
6,74,1,0,121332020
6,86,194909,133791,14
6,90,103332211,3,8
6,91,18,17,12
6,92,113,15,0
6,93,111033322,31,420
6,95,103331233,2,9
6,96,159059,39507,19
6,106,52,11,0
6,107,33302321,155015,31857
6,108,51680,21170,23
6,109,20,35,13
6,114,39811,16,57
6,115,52,25,0
6,116,23,11,31311103
6,120,0,33231133,184134
6,124,92694,22,8
7,0,5230,52,4
7,1,27,31,3
7,2,31311123,3332210,271551
7,3,123333202,1,2
7,5,73840,18400,17
7,14,4,1,0
7,15,3,0,123332030
7,16,0,2,5
7,17,6,2,0
7,19,311,397,27
7,21,3,1,1
7,27,19,4,4
7,28,1,3131112,23000111
7,29,131112223,32200,13556
7,30,19,1,1
7,31,3,2,31311122
7,32,22202301,48343,8507
7,33,30909,27542,13
7,34,24,15,31311122
7,35,0,311122220,2131
7,36,37268,3,1
7,37,3,12,4
7,38,22200331,151086,217830
7,44,9,3131112,22112303
7,46,131112221,12301,33080
7,56,6,1,1
7,70,0,311121333,1333
7,74,5,2,31311121
7,90,31311103,3322122,486618
7,91,2215,20,63
7,92,0,5,0
7,95,31311103,3312333,183476
7,97,5,3,0
7,99,17,27,11
7,100,146,36,0
7,101,103331212,1,9
7,102,156524,32954,17
7,106,13,2,1
7,109,41,15,1
7,113,33231302,114633,25360
7,114,78508,29827,20
7,115,14,28,19
7,117,0,311103323,1222
7,118,31311103,3231221,132259
7,120,2,313111033,231200
7,121,102945,81235,30
7,125,14,5,4
8,2,1,1,31311123
8,3,0,311123333,2212
8,13,33323000,130921,15198
8,14,18521,16,2
8,15,12,1,1
8,16,602,25,8
8,18,0,223330110,33243
8,19,111223330,101,461
8,21,68,3,2
8,24,122310210,0,4
8,26,153601,154552,5
8,27,7620,20,2
8,28,5,8,3
8,29,1,0,131112230
8,30,3119,55092,7
8,31,13,41,1
8,32,3,3131112,22203000
8,33,131112222,2311,76236
8,35,3,2,0
8,37,763,411,5
8,38,5,3131112,22201030
8,39,131112222,332,31846
8,48,111221000,101,654
8,52,131112203,3123,786
8,57,28,13,0
8,71,1,1,0
8,83,104,14,0
8,84,8,0,103332233
8,85,31311103,3322323,180519
8,91,8,9,3
8,94,0,33322032,323111
8,95,91,31,31311103
8,96,0,311103331,3002
8,97,770,21,1
8,98,7,5,3
8,99,58348,42119,20
8,100,23,22,79
8,101,13,0,103331213
8,102,31311103,3312122,296739
8,103,7,313111033,303031
8,104,111033303,23,417
8,105,912,314,16
8,106,17,1,1
8,113,20,3131110,33231311
8,114,131110332,31303,33174
8,120,16,0,111033231
8,125,16,12,6
8,127,10,4,31311103
9,2,1,1,0
9,3,1,0,123333310
9,15,96,11,2
9,16,2,7,2
9,17,18,1,1
9,18,1,313111223,331311
9,20,16529,85690,3
9,21,115158,5,1
9,22,3,3,0
9,27,7,4,3
9,28,5,1,1
9,29,1,1,0
9,31,5432,30,3
9,32,1,0,131112222
9,33,0,112222023,13
9,34,43,3,2
9,35,4,3,3
9,36,111222201,211,379
9,37,12704,243,78
9,38,3,0,131112222
9,39,0,112222003,33
9,40,4,0,131112221
10,62,175,643,6
10,63,0,220011033,92160
10,64,111220011,0,795
10,65,41320,12393,19
10,66,320,460,42
10,67,1,1,0
10,69,3,2,31311121
10,70,3,0,121333201
10,83,17,65,11
10,84,2,1,31311103
10,85,0,311103332,2330
10,86,103332232,2,2
10,93,10,0,111033322
10,94,0,313111033,322033
10,95,78,22,0
10,96,5,0,103331302
10,97,4,3,8
10,98,15,50,10
10,100,30809,18,36
10,101,23,9,31311103
10,102,0,311103331,2123
10,103,5,0,111033303
10,104,0,33303030,253553
10,105,200034,28673,14
10,106,24583,18,1
10,109,43735,16,12
10,112,24,16,0
10,113,13,0,131110332
10,114,0,110332313,10
10,118,23,0,103323122
10,120,21,15,0
10,121,111033231,132,738
11,8,9,3,0
11,11,1,3131112,33323321
