x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,50,16,1,1
0,83,2,0,332203211
0,85,332203210,332,713
0,95,23322032,3321,39336
0,104,48653,10500,13
1,0,444164,23455,12
1,1,61182,11,9
1,2,10,3,1
1,56,1,1,0
1,85,0,203211012,195571
2,46,1,1,0
2,66,23322032,12300,86141
2,77,869,889,23
2,118,0,0,7
3,1,506,123,11
3,2,10,1,1
3,3,2,1,0
3,4,1,0,23322121
3,33,11,9,0
3,52,23322032,20000,42961
3,56,11,59,6
3,58,6,3,30233220
3,89,389318,35706,18
4,0,30233221,2113111,875116
4,2,504194,34645,17
4,3,9233,12,1
4,4,5,3,1
4,5,5,2,30233221
4,6,5,0,221210233
4,55,3213331,111019,95248
4,81,8,4,0
5,4,11,24,2
5,5,6,4,0
5,7,221210232,2,7
5,10,2,1,6
5,53,24,3,2
6,4,7,4,8
6,16,8575,12,12
6,33,2,4,8
6,41,3,3023322,3221122
6,49,332203220,222,398
7,5,12,5,3
7,8,30233221,2102323,219799
7,9,252568,83508,9
7,79,5235,10,3
8,1,221211310,3,1
8,8,0,233221210,2330
8,52,205846,13,31
8,74,332203212,31,732
9,41,5,0,23322032
9,60,52,14,2
9,73,0,233220321,2132
9,74,0,203212032,43008
9,78,7,7,4
10,53,590366,58001,12
10,54,686,953,12
10,70,6827,19,10
10,71,14,1,1
10,73,3,0,220321213
11,0,3,1,30233221
11,33,12,2,2
11,38,703545,40775,17
11,43,23,3,0
11,46,23322032,21120,19261
11,50,4,302332203,220230
11,74,253288,17296,16
11,75,6158,17,4
11,76,5,3,0
11,77,1,302332203,212100
11,79,351554,183518,12
12,41,15,5,4
12,42,8,3,1
12,46,0,322032211,21
12,47,3221113,142754,50716
12,49,41,4,0
12,50,0,203220223,488983
12,50,3,0,332203220
12,71,66,12,18
12,72,1,1,0
12,73,4,3,30233220
12,75,2,3,3
12,76,2,7,2
12,77,4,0,332203212
12,78,220321113,0,4
12,85,1,302332203,211020
13,36,332203221,311,797
13,74,30233220,3212131,25427
13,75,220321212,3,6
13,77,21,1,1
13,78,30233220,3211132,374199
14,63,0,322032123,1
14,82,18,1,1
15,44,1,0,332203223
15,60,1,0,332203221
16,4,177929,8155,11
16,33,52,17,4
16,34,30233220,3223212,143387
16,35,220322321,0,5
16,47,0,203222332,602859
16,52,4,0,220322203
16,61,2,302332203,221321
16,62,0,203221313,717610
17,12,10,3,0
17,52,5,1,0
18,64,35,762,15
18,65,242785,8,6
19,2,221212130,0,6
19,53,18,7,30233220
19,70,1,1,0
20,47,1,302332203,222333
20,74,1,0,23322032
20,76,1,3023322,3212333
22,34,1,0,220322322
22,55,15,12,5
23,36,0,233220322,3213
23,100,771,513,9
24,16,9,1,1
24,118,1,3023322,3203323
25,36,23322032,23323,71219
25,73,16,5,1
26,31,76897,10943,14
26,60,22,6,0
27,32,21997,9,1
28,46,4,2,2
28,47,1,1,0
29,36,5,3023322,3230001
29,56,19,5,4
30,38,62,23,1
30,46,4,3,3
30,47,4656,19,14
30,48,21,4,3
30,49,35,13,1
30,77,16,2,1
31,4,30233221,2121303,112433
31,32,12103020,92247,9491
31,34,149677,26480,17
31,35,719,818,15
31,36,3,0,23322032
31,37,0,322032300,0
31,57,220322202,1,9
31,58,5,3,2
31,59,6765,22,104
31,60,5,7,6
32,33,23322121,3023,84899
32,36,27,2,1
32,37,21,5,0
32,39,105581,22,7
32,40,1,1,0
32,45,76241,23027,14
32,56,0,233220322,2023
32,57,30233220,3222022,269447
32,59,312398,124395,12
33,6,7,6,1
33,7,9755,12,1
33,15,7,1,1
33,20,1,0,23322121
33,31,2,3023322,12103031
33,33,0,322121030,30
33,34,0,203230023,419781
33,35,332203230,22,862
33,36,16033,18,8
33,37,15,19,9
33,38,3223321,184704,22722
33,39,77614,22753,20
33,40,1,1,30233220
33,40,11,1,1
33,107,6,0,23322032
34,7,71283,11818,11
34,15,221210332,0,3
34,16,112540,11037,10
34,36,17,8,7
34,37,7,3,30233220
34,38,220323011,3,1
34,39,449866,328379,9
35,8,10879,12,1
35,40,4,9,1
35,56,91917,16665,14
36,31,18842,10,2
36,36,17,19,28
36,37,8,4,0
36,38,30233220,3230120,294517
36,58,11047,16,4
37,32,10,5,1
37,33,1,1,0
37,37,11642,15,1
37,38,11,0,220323012
37,39,0,233220323,121
38,15,30233221,2103321,512160
38,33,13,7,4
38,37,20600,11874,15
40,15,0,233221210,3323
40,44,2,1,0
40,53,5,0,23322032
41,32,808,337,20
41,48,1,302332203,230030
42,5,12110221,589435,21695
42,27,586049,26918,15
43,46,4,0,332203230
43,53,2,2,0
43,55,11,3023322,3222213
44,7,1,3023322,12110232
44,9,0,322121102,23
44,12,2,2,30233221
44,35,3,1,0
44,36,23322032,30210,29849
44,40,3230203,649452,390730
45,11,23322121,10222,94618
45,12,1,1,0
45,51,385,827,8
45,58,3222133,131491,148247
46,35,8,3,3
46,36,0,322032302,11
46,41,8,9,3
46,51,407234,460313,8
46,57,0,322032222,3
47,36,3,3023322,3230213
47,52,22,1,1
47,53,25,30,3
48,25,332212103,203,716
48,35,11,4,3
48,36,4,0,23322032
48,50,332203222,331,722
49,22,0,212103210,102284
49,35,2,302332203,230310
49,36,677,85,10
49,58,23322032,22201,86909
50,22,4,302332212,103212
50,34,2,2,0
50,65,332203213,111,132
50,124,6,3,4
51,12,8,2,1
51,35,3,0,332203230
51,36,451735,36684,17
51,37,235643,11,23
51,54,18563,12,2
51,65,0,203213112,163191
51,114,16720,13,42
51,119,2,2,0
52,35,6,0,0
52,36,332203230,302,476
52,117,22,2,1
53,12,99,10,2
53,16,1,0,221211001
53,21,1,0,332212103
53,36,0,203230303,310636
53,42,154,24,6
53,43,20,1,1
53,117,25,3,2
54,2,5,0,221233132
54,42,48826,59139,17
54,43,45011,16,3
54,74,175007,19225,20
55,20,0,6,4
55,30,1,1,0
56,20,18,2,1
56,44,17,2,2
56,46,0,322032322,1
56,50,220323210,0,1
57,47,23322032,32200,14074
57,73,18,7,3
58,43,271,562,14
58,48,3232132,417413,38214
59,7,12201311,135210,90607
59,9,91045,23667,23
59,47,1,0,23322032
59,69,26,14,25
60,1,37555,21,1
60,2,80,20,1
60,3,2,1,0
60,4,1,1,30233221
60,7,23322122,1331,11523
61,3,16,2,1
61,8,0,322122020,23
61,18,2,2,0
61,47,7,5,0
61,48,3,3023322,3232203
61,103,3,0,332203210
62,47,28,2,2
62,100,11,4,0
64,38,3,0,332203232
65,10,1,3023322,12202032
65,38,2,1,0
66,18,19,4,1
66,45,332203232,303,342
67,2,83875,19804,20
67,9,1,0,23322122
67,38,16,6,3
67,39,7,1,1
68,103,0,2,2
70,42,0,203232311,94355
71,13,33900,21,2
71,62,80640,37558,14
72,10,5,1,0
72,17,1,9,2
72,42,1,302332203,232320
72,98,19,4,3
73,37,472109,11532,19
73,39,9,0,6
73,40,5241,16,7
73,54,0,233220323,2110
73,55,30233220,3232103,63579
73,98,7320,6,1
74,38,3233212,88730,26051
74,39,18420,23409,16
74,40,26,5,30233220
74,40,1,1,0
75,2,53193,16457,22
75,10,30233221,2203313,275446
75,11,221220331,2,8
75,17,15410,22,2
75,37,21,1,1
75,38,23322032,33223,28494
75,40,11,3,1
75,46,220323301,1,0
76,10,0,233221220,3321
76,17,906,580,21
76,18,23,1,1
76,55,54966,25980,17
76,57,1,1,0
76,58,6,3,30233220
77,17,150394,126729,6
77,18,11,1,1
77,37,224642,10,1
77,38,1,0,23322033
77,39,0,322032333,0
77,40,56,18,9
77,40,13211,19,2
77,41,30233220,3233013,359390
78,38,2,2,0
